54,2;99,10;39,12;39,17;90,11;98,19;79,2;20,11;65,3;17,17;71,13;84,8 | 73
14,1;26,2;37,5;50,2;94,15;57,8;75,15;78,9;33,15;23,10 | 29
73,6;36,14;76,11;53,11;19,11;33,8;78,1;22,17;48,14;78,5;74,18;95,11 | 65
31,8;50,1;33,4;24,14;43,4;35,6;58,12;43,6;54,10;79,12;71,4;94,11;95,19;11,16;54,10 | 47
94,17;83,18;14,11;20,13;64,10;79,13;39,17;55,9;25,15;18,11;24,5;24,9;39,2 | 76
92,11;66,20;96,10;23,11;25,19;16,20;13,4;91,5;56,8;40,7;21,4;45,1;35,12 | 97
46,9;20,15;56,18;74,4;31,11 | 71
29,15;42,8;33,2;89,17;73,13;100,13;25,9;54,11;17,10;21,16 | 61
71,17;72,19;98,18;100,1;92,6;95,5 | 91
66,12;39,20;97,12;87,12;100,20;51,5;21,1;56,18;76,18;88,2;72,4 | 27
16,17;30,11;45,3;67,14;64,9;37,7;100,10;16,13;31,5;78,7;10,10;23,17;75,14 | 90
93,14;57,3;45,18;63,14;87,15;83,13;53,14;24,1;65,9;18,5;91,4 | 24
100,6;30,1;78,2;94,12;65,16;27,17;99,10;49,8;54,4;92,14;99,15;42,9;49,9 | 63
90,9;63,2;74,12;88,15;96,8;72,8;90,16 | 58
70,13;67,18;38,10;35,2;75,3;48,3;54,2 | 40
27,20;79,8;23,5;41,17;80,19;64,18;16,14;68,9;23,9;48,3;74,8;15,16;91,3 | 46
20,7;35,7;42,13;41,10;89,14;97,15;15,9;99,20;89,13;100,16;17,20;99,16;89,2 | 97
66,2;66,3;98,14;52,12;55,11;57,17 | 75
73,11;63,6;63,17;15,6;34,13;93,16;58,9;38,7 | 98
72,8;43,4;30,3;54,4;24,11;17,16;35,3;46,17 | 21
21,18;52,7;90,15;47,1;63,17;98,9 | 35
61,8;42,2;17,1;11,10;35,20 | 33
36,8;31,11;87,9;98,4;47,3 | 89
81,7;42,4;48,11;97,11;30,10;19,15;35,8;42,1;29,17;32,4;27,20;57,9 | 67
86,2;81,17;99,15;25,13;82,10;92,11;35,6;50,14;21,15;19,12;67,12;73,9;80,12;85,15 | 82
16,9;24,10;26,17;65,18;13,15;50,7;79,8;29,13;55,12;81,9 | 100
49,8;80,14;28,12;54,7;51,8;72,13;37,19 | 42
20,18;50,17;89,7;58,16;51,9;67,10;55,7;44,15;99,10;41,19;11,12;43,10;14,9 | 65
56,20;88,9;59,1;100,10;23,19;53,9;31,15;22,17;99,4 | 87
42,1;10,4;85,8;60,14;25,6;83,10;54,3;76,8;65,19;11,19;74,17;86,9 | 65
66,17;15,6;49,20;24,2;42,19;19,5;68,4 | 87
74,5;44,18;14,7;31,7;35,14;29,13 | 78
41,2;71,14;44,20;86,14;50,3;19,9 | 33
56,18;67,19;76,5;47,14;62,10;57,14;100,12 | 60
18,2;75,14;67,6;97,9;65,9;32,19;62,12;69,16;82,1;58,6;67,16;87,10;20,10;29,12 | 38
66,3;42,5;10,13;74,20;73,5;49,1 | 85
51,10;88,20;47,15;94,7;73,11;31,15;30,4;71,16;10,2;59,10;43,18;82,10;18,14 | 36
96,7;77,3;72,2;28,5;80,2;37,6;99,3 | 74
45,20;29,2;58,11;57,17;88,18;65,5 | 100
69,20;44,10;62,16;88,9;37,1;66,11 | 57
42,13;57,13;38,13;74,8;44,3;100,5;84,9;33,8 | 44
89,12;27,20;64,17;84,16;70,1;12,13;18,16 | 80
12,2;36,6;97,19;19,9;81,12;92,19;32,3;25,15 | 100
20,10;49,18;57,13;99,6;96,5;23,16;16,2;80,3;96,12;31,16;58,17;67,14;90,5;63,9 | 90
22,4;75,8;70,16;86,18;75,12;46,1;55,14;53,5;83,5;88,20;63,7;34,7;17,8 | 77
47,13;80,19;49,1;98,12;22,10;83,3;42,14 | 96
94,20;59,18;18,1;52,9;42,19;81,11;90,5 | 84
92,20;33,8;30,1;21,13;55,20;29,2;47,20;37,16;31,19;40,8;88,1;42,1;34,6 | 23
44,8;68,14;27,7;80,13;21,14;27,19;42,11;57,1;84,14;90,17;60,20;48,13;59,4;51,19;73,11 | 47
70,20;38,17;68,15;29,7;66,14;17,3;12,7;27,5;55,15;26,2;39,3 | 53
17,4;69,13;55,11;82,6;14,18;72,13;17,8;14,4;63,14 | 62
76,10;39,20;82,4;71,4;89,20;30,15;42,10;36,1;68,5;24,3 | 85
69,8;79,1;79,12;55,18;71,16;19,8;30,18;100,20;25,18;55,6;58,5;65,10 | 31
46,19;64,7;34,11;23,20;31,14;40,12;66,6;69,18;15,17;41,8;73,4 | 74
55,14;60,4;44,15;40,1;23,10;66,18;35,11 | 26
54,1;68,2;58,2;11,15;68,16;16,3;73,20;78,1;35,5;73,17;65,12;96,5;11,11 | 85
51,12;66,9;76,18;52,3;85,12;68,10;32,3;65,1;10,7;80,5;82,18;64,11;26,18 | 35
99,16;52,3;48,15;11,1;89,20;57,1;35,4;76,16 | 97
67,2;18,14;62,5;68,16;69,20;95,7;38,2;49,7;74,16;59,5 | 74
16,14;47,9;77,18;14,2;47,2;20,9;23,19;80,4;91,17;76,7;43,5;80,6 | 20
59,10;98,3;23,17;82,7;92,14 | 27
65,20;93,12;38,7;15,1;41,10;26,9;31,8;73,12;12,1;32,5 | 97
29,19;80,19;19,7;100,4;87,18;55,14;24,17;44,4;60,4;33,17;89,17;87,14;34,9;79,10 | 43
69,3;64,14;12,16;94,8;31,17;79,20;76,3;12,8;63,20;80,6;91,14;14,20 | 77
79,1;30,5;93,14;43,4;75,1;36,1 | 58
60,9;33,19;78,16;38,7;17,17;68,19;79,15;88,6;87,18 | 94
98,15;100,7;44,18;91,13;34,1;59,18;13,1;17,5;44,18;37,8;64,9;22,5;43,4 | 36
45,5;49,3;36,6;24,6;61,4;42,10;36,6;54,7;71,2;16,6;97,10;24,17;15,10;99,1;27,16 | 97
16,9;41,19;57,16;81,19;23,19;71,10;66,16;61,19;75,17;74,11;77,20;69,11 | 89
58,3;54,7;68,1;68,3;31,15;93,9;87,12;10,9;57,9 | 66
44,6;63,5;67,5;96,10;28,5 | 65
25,8;93,8;40,3;74,9;46,14;13,18;49,15;63,8;39,19;24,20;26,19;58,17;81,20 | 25
22,5;58,12;56,11;32,2;72,10;56,12;52,20;16,3;27,13;86,5;45,9;36,6;58,11 | 71
94,20;27,13;14,14;51,9;44,8;17,4;78,1 | 30
66,6;73,11;52,10;67,19;76,5;67,9;72,6;19,17;81,1;39,19;95,14;70,18 | 49
64,15;56,12;97,2;31,2;98,18;59,10;90,1;39,11;46,20;61,7;93,12;38,1;59,12;43,6;25,8 | 66
53,7;23,6;25,6;61,9;61,2 | 27
12,15;26,11;61,8;47,18;90,17;32,14;17,7 | 96
79,19;72,14;30,5;16,2;46,9;84,11;50,17;76,3 | 51
76,17;89,9;100,12;70,5;11,15;57,6;77,5;78,14 | 77
22,12;92,16;39,5;38,9;21,19;96,16;36,1;80,13;14,3;78,7;30,12;51,6;55,7;40,13 | 46
57,14;91,4;30,20;55,2;88,19;98,12;11,10;65,19;82,9;40,16;86,6;75,15;32,15 | 33
53,16;93,16;56,17;71,12;73,8;96,1;50,18;49,16;98,1;38,3;53,14;14,13;90,6;51,15 | 23
79,7;60,8;64,16;92,3;40,11;92,12 | 85
58,20;84,2;24,13;63,4;24,20;12,6;96,11;56,10;97,12;12,19 | 82
66,3;38,13;76,15;24,15;27,1;64,19;50,5;34,19;38,3;71,19;65,14 | 82
59,20;77,14;26,5;78,15;76,13;20,3 | 76
32,17;22,11;49,14;79,12;14,2;12,4;86,4;95,6;34,13;94,3;49,14;25,13;64,14 | 45
96,14;61,9;19,9;51,10;17,11;65,17 | 82
24,8;79,6;15,14;66,12;50,7;68,18;71,11;56,1 | 65
36,19;85,12;12,12;62,10;30,2;16,3 | 44
78,2;71,6;45,5;74,12;65,9;57,10;48,8;40,6;84,16;37,19;17,18;98,7 | 35
50,10;52,8;34,20;94,16;81,3 | 70
38,16;14,6;83,19;53,4;92,7;31,19 | 75
26,15;23,9;97,5;15,2;45,2;68,11 | 84
37,3;67,8;43,6;18,14;21,20;61,11;33,8;68,3;21,11;72,18;91,14;22,1 | 36
81,2;72,7;40,5;60,2;32,5;89,14;68,6;79,11;19,17;13,12;86,5;68,20;45,14;79,16;59,15 | 84
97,11;26,7;11,9;80,2;100,3;40,6;20,12;27,6;54,15 | 33
67,2;80,16;75,5;57,10;97,10;39,11 | 75
67,12;90,14;93,14;16,11;33,14;20,11;16,13;50,5;90,12;44,2;46,11 | 45
55,10;93,3;92,9;80,20;69,4;27,19;15,8;12,12;70,4;83,1;14,16;99,4 | 93
55,15;38,17;53,18;33,9;65,12;24,5 | 75
24,7;22,12;92,12;45,18;55,7;26,19;37,10;69,10;18,9 | 88
15,18;26,11;70,5;47,20;22,3;32,15;64,17;78,5;54,9;77,14;30,10;61,18;37,7;17,9 | 67
92,6;48,4;38,9;89,3;80,15;74,17;72,18;42,13;46,12;44,20;25,15 | 93
59,2;72,18;42,17;25,15;28,13 | 40
21,7;57,15;15,20;59,15;24,7;97,5;76,9;25,19;80,19 | 24
17,15;30,4;57,18;28,5;13,6;46,3;17,10;11,15;74,18;78,5;63,20;72,6;88,16 | 78
27,16;96,10;47,8;57,2;76,14 | 95
33,12;15,6;94,5;89,15;32,8;78,6;67,12;28,12 | 100
71,7;13,6;59,19;93,7;83,4;94,18;74,2;58,11;43,4;83,10;18,5;19,20;71,2;67,7;37,15 | 75
80,19;78,1;78,2;96,17;31,12;42,2;30,10;64,18 | 90
56,1;20,19;13,6;61,18;44,6;41,13;21,10;55,5;75,14;24,15;95,4 | 97
55,9;54,4;58,12;90,17;28,14;59,2;40,20;35,15;90,15;54,20;69,15;18,18 | 40
83,16;38,10;37,6;88,12;65,10;60,12;56,6;21,20;100,7;42,2;56,4;22,15;68,17;87,16;70,12 | 61
28,12;47,8;61,18;58,3;82,19;54,11;59,16;42,17;35,18 | 75
68,8;70,5;14,9;91,10;84,3 | 81
60,6;65,5;25,13;41,15;69,19 | 33
19,15;85,19;94,13;44,11;36,2;57,12;77,9;43,10 | 76
81,15;35,14;99,13;32,1;71,10;98,1 | 66
26,16;37,1;14,20;59,9;20,2;36,1;83,7;82,7;19,18;94,19;48,11;33,18;68,15;28,16 | 77
19,12;18,7;47,17;40,4;65,14;74,9;44,12;59,20;88,19;24,18;21,15;58,11;97,9;77,9;91,19 | 35
56,18;96,18;72,19;83,5;70,12;99,10;94,6;24,9;30,9;95,17;16,6;62,19;73,8;38,8;76,3 | 46
85,10;51,12;61,9;11,7;64,20;19,9;42,10;48,13;63,11;99,7;25,18;30,9;87,5;39,5;31,16 | 48
86,1;94,1;66,17;14,5;97,4;87,18 | 39
20,17;20,3;35,20;89,3;21,10;37,7;34,9;37,10;21,9;64,12;64,12;25,7;28,17;46,20;13,6 | 60
72,4;42,14;79,16;54,16;55,9;49,15;85,17;91,13;77,15 | 93
38,5;67,3;61,7;39,12;94,13;75,2 | 29
55,18;27,17;52,17;66,8;84,5 | 80
78,10;86,1;64,20;75,8;16,6;87,4;43,14;75,8;80,9;51,7;44,9;87,13 | 42
65,4;74,18;30,1;71,12;13,16;23,18;27,9;51,10;91,1;49,7;60,1;83,12;48,4 | 80
64,9;33,17;65,1;74,13;90,2;75,3;19,8;20,15;94,7 | 21
10,10;12,10;81,9;80,5;82,13;65,13;51,4;83,11;49,15;28,1;74,6 | 33
77,6;52,18;42,3;89,8;12,3;91,1;34,5;20,6;98,4;80,9;48,17;52,17;94,15;99,6 | 28
86,5;19,18;14,9;11,14;96,16;86,20;79,5;31,16;78,5;34,8;38,10;79,13;59,6;80,11 | 66
76,11;79,10;41,7;59,11;91,15;60,7;18,1;84,15;32,6;59,20;12,20 | 72
81,8;95,13;76,7;55,19;84,7;47,2;23,20;85,16;39,16;62,19;49,8 | 43
21,17;21,17;29,3;99,6;85,7;70,19;82,17;23,17;74,6;38,11;74,20 | 98
62,2;26,4;60,13;44,6;14,9;78,14;29,18;64,11;56,13;13,18;53,9;47,11;43,9 | 62
28,1;87,10;47,5;33,13;26,15;22,4;25,18;38,11;50,5;14,12;63,20;22,8;35,1;20,18 | 23
88,11;97,10;30,17;93,3;84,11;89,11;30,9;35,5;47,19;46,9;53,7 | 88
16,10;100,19;28,2;51,10;43,12;27,19;94,5;63,18;82,6;71,11 | 59
78,15;27,18;92,15;31,9;14,3;89,10 | 23
20,6;62,6;85,4;75,20;46,15;68,15;87,5;16,20;62,8;45,4;17,20;32,9;87,18;99,10;62,14 | 91
58,16;53,12;82,4;57,18;82,5;55,13 | 28
49,17;30,16;25,12;16,8;54,20;38,3;69,15;89,18 | 62
17,11;92,2;62,11;18,17;46,14;49,12;44,4;49,12;97,2;73,13;35,2;58,6 | 56
91,17;45,6;82,9;21,13;54,17;95,3;97,16;85,16;66,1;27,7;96,3;89,20 | 73
91,14;52,10;25,3;90,4;32,2;98,15;65,1;58,9;80,7;58,3;74,9;88,10;91,7;59,20 | 49
67,9;30,5;76,4;78,7;19,12;67,17;52,13;69,12;10,11;90,20;39,3;53,20;16,3;64,8 | 52
84,7;64,9;28,1;62,11;28,9;78,1;12,2;90,4;60,6 | 92
55,16;86,11;29,2;97,10;91,16;77,7 | 63
61,16;36,5;82,20;67,14;76,7;78,12;44,9;68,14;21,19;65,1;80,5;18,1;19,13;37,14 | 20
52,17;12,16;94,4;59,7;22,14;88,4;91,11;85,16;23,20;40,2 | 80
13,6;89,1;52,1;70,10;28,9;72,19;30,17;28,6;49,4;35,20;63,8;83,8;24,2;58,15 | 93
87,20;75,11;68,11;31,14;84,4;54,13;45,20;50,19;25,1;99,8;78,18 | 99
36,7;50,12;69,4;40,16;100,3;78,1 | 73
92,13;33,12;33,3;22,6;36,7;75,20;93,10;45,13 | 67
41,13;32,18;81,10;19,16;34,14;65,8;65,3;73,11;82,13;92,17;41,8;81,3 | 99
38,9;46,9;80,2;40,12;23,19;13,4 | 80
70,19;45,11;10,16;34,17;86,14;70,3;17,9 | 35
60,15;74,15;93,15;28,18;21,5;92,7;61,9;78,16;14,15 | 76
38,16;57,10;18,18;19,3;24,9;75,3;45,1;17,17;17,16;43,6;44,9;59,13;43,2 | 100
29,12;73,15;13,7;16,12;95,7;82,4;91,15;82,13;13,4;94,18;37,6;72,19;12,19;29,18 | 97
97,5;26,6;44,16;49,2;16,8 | 68
66,10;28,7;100,5;74,12;93,17;100,20;61,11;58,5;99,4;31,16;19,9;50,11;82,11;80,5 | 50
46,14;52,10;46,3;34,9;80,15 | 41
17,2;88,9;23,15;85,14;60,15;78,3;65,20 | 70
24,20;23,20;74,7;95,10;37,5;29,14;98,15;60,16;73,7;22,9 | 48
21,13;72,10;12,3;44,19;52,9;69,11;51,9;69,20;93,14;93,19;97,17;27,9;45,1;50,17 | 77
72,11;79,18;46,12;43,6;29,12;23,17;84,17;52,3;38,9;97,18;11,11 | 68
96,8;24,9;49,5;63,8;77,16;86,3;76,7;19,16;33,16;21,3;45,11;53,12;77,10;21,19;87,1 | 24
47,2;90,15;41,14;12,12;73,6;30,7;22,8;28,13;16,20;89,4;31,6;40,15;79,12;72,17 | 21
77,15;45,11;24,9;85,5;66,14;75,3;30,19;38,9;52,18;34,18;82,12 | 86
82,9;63,7;12,12;22,2;21,2;66,9;90,18;54,20;20,9;56,9;58,12 | 85
73,3;29,17;97,5;35,3;93,20;57,4;98,5;37,12;32,4 | 20
77,2;38,14;28,2;34,10;39,14;59,7 | 63
16,11;85,14;44,12;67,10;69,18;32,5 | 51
60,20;86,1;85,3;25,16;49,10;55,17;92,5;53,4;51,1;61,1;21,13;19,14 | 57
36,18;81,11;45,1;97,16;87,6;51,16;19,13;94,17;77,18;88,15;10,5;71,12 | 42
52,19;26,20;34,17;53,13;28,19;85,8;99,8;52,9 | 74
16,12;58,6;41,19;100,5;32,9 | 88
25,9;56,13;31,6;13,19;99,15;31,18;89,5;75,18;21,9;33,3;97,1 | 68
58,1;84,15;99,11;24,5;19,6;41,17 | 72
51,18;16,17;17,11;93,19;43,12 | 45
99,13;56,16;50,7;58,17;63,15;94,15;98,2;62,9;21,10;87,12 | 24
51,18;92,3;95,20;31,19;76,7;14,5;94,12;80,7;97,1 | 31
78,4;96,12;86,4;75,17;100,13;62,4;72,13;54,3;91,14;46,13;68,3;48,15;69,5;97,7 | 83
75,2;73,12;77,4;67,17;51,3 | 37
67,20;84,2;37,10;91,13;72,15;97,9;76,13;83,5;10,15;88,17;58,8;50,2;31,4 | 84
57,9;96,2;47,2;87,18;13,15;100,1;61,16;97,14;32,18;34,16;64,18;29,8;26,1;89,15;83,3 | 31
94,5;80,15;70,6;93,5;86,16;94,2;58,6;98,1;23,13;31,6;80,13 | 37
91,20;57,13;88,2;73,19;22,10;67,2;95,1;92,15;51,12;95,2;43,20 | 36
77,16;34,8;29,6;52,3;20,20;47,17;65,3;13,13;13,5;75,19;48,17;97,3 | 45
54,10;10,15;19,9;35,11;40,2 | 88
33,18;45,3;97,13;35,10;30,9;12,15;93,19 | 92
78,18;53,6;21,18;23,11;26,5;50,6;87,4;83,7;94,15;73,4;31,10;64,16;23,17;33,11;32,5 | 93
81,3;28,6;77,14;41,3;53,5;81,7;79,6;15,6;82,16;51,11;15,9;36,12 | 34
12,2;20,19;42,20;69,15;50,3;58,19;86,7;40,18;53,10;23,16;17,15;90,20;51,12;49,17;91,9 | 85
100,20;28,16;100,20;41,2;93,14;77,6 | 52
51,2;18,8;78,14;19,2;60,8;47,16;21,12;14,6;76,7;88,16 | 91
40,7;83,4;29,9;28,15;16,14;87,1;69,18;20,5;38,14;63,5;66,13;67,15;60,1;66,1;51,18 | 91
86,4;81,5;24,1;50,2;23,11;73,8;81,13;90,18 | 45
60,6;30,19;61,10;98,16;84,13;69,4;92,15 | 26
35,9;83,15;61,8;84,11;32,6;89,16;65,5;76,12;43,19;44,13;81,11;10,18;27,14 | 22
59,5;27,19;55,7;54,4;49,1;54,19;20,3 | 95
57,14;100,5;27,14;55,13;96,7;85,6;88,13;64,9;57,20;62,19;97,1;67,4;61,14;69,17;41,5 | 37
88,5;29,14;95,18;34,20;53,17;58,14;93,1;96,18 | 87
82,9;81,17;77,17;61,10;27,20;74,3 | 67
80,16;28,5;56,7;96,13;88,4;69,18;48,14;52,6 | 83
43,3;36,12;50,14;20,18;37,15 | 99
78,12;41,18;56,5;46,8;86,2;59,1;29,3;35,12;91,11;29,2;32,3;42,5;85,1;20,19 | 88
32,7;84,18;63,8;22,19;33,4;65,4;35,1;91,17;55,17;17,5;51,3;88,18 | 22
97,15;75,16;84,7;93,20;58,4;69,3;75,5;77,20;93,4;91,19;20,17;92,20 | 90
59,18;12,10;73,19;83,7;52,9;85,2;13,10;80,6;70,4;22,11;90,15 | 22
50,6;34,10;66,1;80,6;35,3;36,20;13,6;37,17;100,7;74,12;26,9;62,5;47,1;33,15 | 70
77,7;73,9;54,3;38,14;35,19;27,20;75,4;48,6;48,14;72,16;43,15;70,6;52,1;64,7 | 39
75,2;19,18;92,15;96,2;43,20;68,9;61,19 | 58
98,10;67,6;99,9;28,6;59,2;30,11;96,10;88,3 | 66
79,18;60,1;81,12;25,17;74,3;40,18;67,6;56,2;57,7;74,14;70,19;54,19 | 26
66,12;100,19;62,18;55,13;87,13;60,2;55,1;66,19;51,15;63,6;69,13;59,5;84,5;25,7 | 34
50,17;38,20;43,6;43,15;73,11 | 83
63,3;66,8;63,19;40,4;38,7;84,1;97,14;60,19;47,20;60,17;68,12;68,18;64,17 | 40
46,13;17,6;62,15;58,6;88,3;84,20 | 20
69,19;65,4;99,20;28,19;16,16;23,10;20,7;24,10;42,2;70,10;47,6;53,5;59,16;33,20;38,10 | 89
97,20;85,19;75,18;29,16;75,16;48,4;90,2 | 56
23,6;13,9;60,10;37,15;20,10;27,9;42,6;23,10 | 86
59,7;24,19;69,20;83,7;62,5;92,20;53,14;23,6;74,7;69,9;55,19;32,9;82,7;96,14 | 85
24,7;47,6;70,7;81,12;26,18;54,2 | 92
69,6;26,12;42,15;99,12;37,10;69,17;85,6;37,2;76,5;95,19;61,6;66,13;58,18 | 78
88,6;60,9;45,14;68,18;39,9;71,9;28,3;44,3;43,19;79,3;30,4;12,20;95,16;14,12;12,13 | 99
40,1;27,3;93,4;14,14;95,16;66,4;92,6;64,16;100,9;21,11 | 33
35,16;49,3;91,11;49,10;80,19;69,12;13,1;92,14;59,17 | 39
93,13;77,9;85,6;42,18;58,17;12,3;52,8;79,9;72,6;45,5 | 65
37,11;15,12;100,12;31,15;75,16;14,12 | 42
75,16;69,11;62,1;20,5;43,16;20,5;61,5;68,1;14,20;99,10 | 86
31,6;59,11;23,11;64,10;35,13 | 48
58,4;69,14;60,12;87,13;56,5 | 73
51,16;69,1;65,9;27,15;73,6;51,18 | 36
35,10;36,6;53,13;36,13;57,12;47,9;46,8;48,13 | 27
41,3;72,2;12,13;24,2;30,5 | 31
37,4;94,20;19,17;70,19;89,12;31,9 | 97
87,14;15,4;10,13;42,16;95,13;70,10;95,14 | 85
67,14;28,6;17,20;69,11;87,8;97,14;55,12;68,4;63,8;17,8;54,12;75,2;10,10 | 93
90,18;29,8;86,10;75,8;71,7;76,3;84,15;59,14;20,16;67,19 | 36
83,9;21,4;74,9;91,3;67,10 | 70
13,16;74,18;80,7;46,12;21,5 | 59
51,17;90,17;23,7;76,13;73,7;19,18;41,16 | 55
63,6;77,17;52,11;64,19;38,17;39,4 | 47
34,16;52,13;68,12;41,20;33,15;12,16;25,20;54,5;34,5;59,3;33,3;42,7 | 100
65,5;67,12;24,4;14,8;88,16;49,19;59,6;60,7;35,7;50,3;73,14;78,20;73,10;77,9 | 70
45,18;23,12;14,7;91,13;100,13;15,10;91,6;41,20 | 59
97,9;96,11;11,1;72,12;21,8;31,11 | 50
96,6;31,11;85,18;86,7;52,1;22,5;78,2;34,14;46,5;48,18;94,17;60,2;86,7;60,7 | 42
17,5;20,13;82,12;38,2;53,11;84,16;93,9;91,3;100,8;28,4;94,17;73,19;88,18 | 88
34,16;54,16;16,3;60,14;20,10;88,19;52,7;91,12;50,19;87,16 | 77
40,3;24,15;30,11;55,14;14,7;52,18;16,20;86,14;60,17;14,5;64,8;94,11 | 89
67,14;93,3;12,11;88,13;76,3;66,9;39,11;67,5;66,1;44,14 | 89
18,18;57,5;62,3;59,16;86,14;24,5 | 57
35,4;80,9;74,16;45,3;88,17;88,10;35,19;91,10;53,18;37,16 | 34
70,9;31,10;34,11;25,12;39,9;82,4;69,12;56,8;95,11;96,13 | 57
82,4;54,6;11,6;26,18;52,11;24,12;68,12;75,2;55,12;48,8;61,1;42,20;32,14;24,9 | 24
78,5;98,12;67,4;10,5;90,1;21,11;16,10;93,14;93,14;61,10;69,15;58,1 | 63
23,6;39,1;54,19;35,15;55,7;92,13;62,14;27,18;53,3 | 52
90,11;87,20;80,16;65,14;36,17 | 81
11,12;13,15;92,6;10,19;47,15 | 78
33,2;92,17;55,12;52,17;68,20 | 21
96,12;38,7;20,2;34,6;13,4;15,17 | 25
63,17;47,1;44,14;70,10;35,15;27,4;70,15;83,1 | 80
10,4;63,2;35,2;44,13;21,6;24,8;24,2;95,16;36,13;83,15;86,3 | 97
12,3;84,10;13,14;90,6;71,10;46,12;69,13;62,14 | 52
53,11;92,7;96,11;28,13;19,15;25,20;65,5;72,5 | 53
76,9;74,20;24,15;30,16;98,18;51,7;81,10;13,13;91,2;50,15;42,3;68,9 | 83
18,14;14,16;72,3;86,15;33,10;77,10;15,1;27,20;30,7;74,9;34,7 | 55
75,9;35,9;18,20;19,14;33,1;37,18 | 31
39,12;27,16;62,18;47,6;66,2;89,2;24,2;29,2;52,8;49,2;90,19;13,10 | 57
54,19;75,17;87,17;20,2;16,13;10,19 | 99
87,5;14,10;76,7;58,10;42,8;54,10;55,16;37,11;31,9;79,7;15,1;75,16;25,4;68,5;86,10 | 39
33,13;76,11;14,4;48,20;98,8;99,5;43,4;87,17;91,6;45,7;66,1;90,10;66,10;22,2 | 25
17,7;74,3;89,13;65,3;82,16;95,6;32,3;84,11;29,15;56,8;100,19;58,15;33,11 | 36
16,6;70,15;31,18;74,5;70,2;49,19;24,15;42,7;21,19;26,2;23,19 | 92
99,11;51,19;52,12;17,5;74,5 | 48
47,14;42,2;10,3;25,16;30,12;73,2;44,1;63,8;78,17 | 60
38,9;51,6;87,2;26,4;57,4;71,6;76,13;27,17;62,3;43,17;92,13;100,11 | 88
79,12;33,8;71,19;65,17;86,17;43,6;38,15;42,8;28,8;68,7;89,19;65,18;31,19;66,5 | 47
86,4;37,18;30,5;25,6;19,17;13,17;33,8;50,17;35,16;83,15;73,3;20,1;37,19;59,12 | 53
66,12;48,15;68,7;17,3;20,8;58,19;56,16;78,16;75,18;76,19;68,9;74,3;13,7;56,10 | 68
90,13;51,11;59,6;12,8;42,17;42,20;82,13 | 63
73,12;40,13;48,12;33,9;71,1;93,12;51,8;89,1;23,6;41,8 | 81
34,20;51,17;78,11;21,2;95,12;41,10;58,9;81,16;90,9;42,4;96,5 | 78
74,4;47,20;51,8;21,6;95,17 | 76
15,8;39,5;51,16;95,8;65,8;32,7;35,1;20,6 | 83
25,11;84,6;41,15;85,6;84,20;32,13;65,10;81,6;14,14;77,17;59,13;38,20;64,10 | 26
66,16;77,5;29,8;35,3;67,8 | 61
88,3;99,4;58,14;74,14;85,3 | 37
64,10;100,7;72,17;43,6;10,20;50,17;58,6;59,16;84,18;33,1;72,18 | 59
31,16;81,12;98,10;18,10;78,1;12,13;82,5;53,5;67,6;62,6;87,20;59,8;42,7 | 45
38,8;85,16;36,17;85,12;71,9;45,3;38,2;56,13;33,9 | 31
14,15;91,16;48,19;13,19;93,10;29,6;37,8;41,11;96,11;85,15 | 66
49,19;66,4;57,11;99,16;72,5;37,10;22,17 | 31
44,13;57,16;100,12;53,9;36,15;42,14;33,16;78,7;58,5;25,5 | 68
74,1;41,18;52,6;67,5;54,10;80,7;80,10;57,20;97,8 | 51
59,2;65,16;46,8;58,19;33,16;57,14 | 86
11,18;49,18;53,15;69,10;62,19;63,19;13,3 | 82
68,3;100,13;11,1;19,4;18,17;50,7;88,5;33,8;78,7 | 24
39,2;84,16;87,16;46,15;90,19;23,10;28,16;93,2;45,1;65,1;14,2;66,5;23,14;47,17;50,10 | 92
42,14;66,6;78,14;68,1;24,18;61,1;49,18;52,1;29,7;43,18;98,15;27,16;15,10 | 98
95,10;19,11;82,12;83,3;19,2;26,5;74,7;82,15;41,17;93,1 | 56
19,13;97,7;62,7;96,14;18,4;54,2 | 51
54,2;98,1;49,20;88,5;76,16;67,13;29,16;90,3;82,11;47,14;63,7;51,4;71,6;90,8;16,7 | 32
50,12;44,13;61,15;18,6;84,5 | 80
80,13;35,16;99,5;61,7;47,5;51,8;92,14;92,16 | 43
51,19;27,12;17,16;66,16;92,1;41,9;70,10;36,5;92,10;93,16;49,1;30,5;56,14;34,20;99,14 | 41
98,18;26,18;41,20;11,15;65,12;42,2;43,20;28,1;88,17;99,3;53,18 | 36
46,20;32,8;67,15;13,7;95,8 | 98
83,12;44,20;85,8;70,12;70,14;70,4;24,6;21,4 | 95
11,2;48,18;12,10;69,1;43,19 | 71
24,6;31,17;54,19;89,2;100,6;27,17;97,15;16,8;62,8;55,10;61,2;86,8 | 46
94,9;75,19;44,20;83,17;58,18 | 68
53,16;93,12;69,19;80,20;87,4;34,17;15,4;14,16;34,14;82,3;72,4;13,18;58,10;10,10 | 73
10,7;89,13;46,18;48,2;24,3;88,13;11,1;79,1 | 23
86,19;85,20;86,4;96,7;74,14;10,2;61,5;98,15 | 53
86,15;37,16;13,14;86,17;60,2;81,20;68,3;86,10;10,19;75,19;38,9;17,10;78,20;81,14 | 61
93,15;14,10;67,2;78,12;66,18;34,17;27,1;27,17;66,13 | 88
